time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.166817197477,-0.227780724355,12.007268494,6.14909287475,0.0415497243191,0.0,-0.435474621177,-0.714978559573,3.32349821172,-0.210688539034,-0.0422657156089,0.0,501.05146390676373,500.56592452839595,500.13347974969514,500.094888255821
1.3800000000000008,-0.193812950613,-0.273535712177,12.2098049133,6.13657431516,0.0398794646314,0.0,-0.464164865037,-0.811432954796,3.42718572007,-0.204842588506,-0.00849148329064,0.0,450.3247430474346,453.048194951249,450.65890739617055,451.08902568904534
1.4400000000000008,-0.222494136744,-0.325306175121,12.4183172216,6.12450433307,0.0395350294209,0.0,-0.491820465665,-0.915434747247,3.52268401651,-0.194685231752,-0.000739375061327,0.0,449.1470899972872,449.7754853004202,449.8755749336823,450.65813696528414
1.5000000000000009,-0.252749372162,-0.383236978414,12.6305099573,6.11318198931,0.0396647263726,0.0,-0.516688934956,-1.01662212358,3.5500802651,-0.178852555238,0.00741048795845,0.0,428.78930162886417,429.48110078450964,428.4310671047799,429.7389269579057
1.560000000000001,-0.284599841054,-0.447870298687,12.8467516476,6.1028956853,0.0401122286455,0.0,-0.545026055712,-1.13883735824,3.6573566637,-0.159688918553,0.00755396891695,0.0,455.72101931063594,455.7323734869286,454.4157328090752,455.9216316265555
1.620000000000001,-0.318259448809,-0.52049420412,13.071808019,6.09354968376,0.0403362024968,0.0,-0.576975980434,-1.2829239775,3.84359507778,-0.148901316628,-0.00528307681234,0.0,480.8970711607034,479.9236103977024,480.6036846564002,481.3996453883541
1.680000000000001,-0.353758015194,-0.601599041057,13.306024275,6.08435033926,0.0401813598168,0.0,-0.606267412673,-1.42143369198,3.96290006346,-0.164068772003,0.00234010804044,0.0,462.2736272443997,462.8740313517558,462.8108102647943,461.59395819405813
1.740000000000001,-0.390915262055,-0.6907299359,13.5449741318,6.07579931411,0.0402524149632,0.0,-0.632311209494,-1.55040183722,4.00166343016,-0.117513561152,-0.0012341133052,0.0,438.9467794814429,438.6500145551905,436.0943919996675,439.9451476925574
1.8000000000000012,-0.429659103531,-0.787870038444,13.7867548985,6.06912517597,0.0404998571514,0.0,-0.659151124971,-1.68821110902,4.05722293824,-0.100970406447,0.0131231523156,0.0,443.70136643574364,444.87855658185146,444.5375481778774,445.8800989996896
1.8600000000000012,-0.469883924587,-0.892685375845,14.028525988,6.06353545463,0.0408872983482,0.0,-0.681735694839,-1.80614155634,4.00178755896,-0.080909116917,-0.0122324578802,0.0,409.10688305633073,406.84264707699253,408.19785094711244,409.9759917139945
1.9200000000000013,-0.511592556689,-1.00534658931,14.269968275,6.05849354934,0.0400982585342,0.0,-0.708472109315,-1.94966845831,4.04588144388,-0.091145776966,-0.0150533402482,0.0,442.0164139843515,441.7839760032512,442.79759736909597,441.9487207177175
1.9800000000000013,-0.554800387174,-1.12621718158,14.5118188876,6.05321123354,0.0397306005523,0.0,-0.731743172756,-2.07983496559,4.01567131296,-0.0824573492165,0.00748934254587,0.0,416.735224166179,418.70134094616566,418.44133228267384,419.19010320997796
